Date,Name of State,Susceptible,Total predicted cases,Death Rate (Predicted),Recovery Rate (Predicted),Population Share,Action,Normalized Action,Reward
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1941204
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,6,28.57143,76509.52163
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,7,33.33333,14708.10898
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,2,9.52381,4440216.932
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,4,19.04762,1941288.376
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,2,9.52381,262686.3261
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30615416.55
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16090536.91
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32669958.97
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105990754
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1941004
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30615416.55
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16090536.91
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32669958.97
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105990754
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1941004
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,5,11.11111,207971.0734
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,18,40,0.245623021
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,11,24.44444,547.9479298
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,9,20,13080.18712
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,2,4.444444,262659.259
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,13,23.63636,69.76358437
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,16,29.09091,1.814742228
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,2,3.636364,4440040.996
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,11,20,1770.192456
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,13,23.63636,4.383917926
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,17,29.82456,1.27769424
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,13,22.80702,36.44713359
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0,0,32807712
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,15,26.31579,32.42174694
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,12,21.05263,11.90935138
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30611944.98
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16085848.24
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32668664.48
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105987254
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1938304
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,5,11.62791,207947.4906
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,18,41.86047,0.24555144
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,10,23.25581,1489.422421
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,3,6.976744,5276779.725
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,7,16.27907,1766.866144
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30611449.04
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16084052.57
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32667668.72
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105986954
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1937604
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30611449.04
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16084052.57
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32667668.72
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105986954
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1937604
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30611449.04
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16084052.57
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32667668.72
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105986954
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1937604
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,14,22.58065,25.66159493
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,15,24.19355,4.93157367
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,15,24.19355,10.03519048
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,13,20.96774,239.5624905
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,5,8.064516,13052.10408
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30610060.42
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16082556.19
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32666175.08
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105985654
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1937104
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30610060.42
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16082556.19
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32666175.08
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105985654
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1937104
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30610060.42
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16082556.19
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32666175.08
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105985654
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1937104
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30610060.42
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16082556.19
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32666175.08
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105985654
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1937104
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,13,25,69.75250876
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,11,21.15385,269.2364272
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,9,17.30769,4048.373717
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,10,19.23077,4811.695848
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,9,17.30769,238.9465563
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,17,35.41667,1.277491383
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,12,25,99.03917334
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,2,4.166667,4439553.789
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,10,20.83333,4811.650448
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,7,14.58333,1764.951192
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,6,13.63636,76487.21286
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,7,15.90909,14698.07827
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,10,22.72727,1489.258981
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,15,34.09091,32.42018684
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,6,13.63636,4796.147502
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,16,21.91781,3.472334035
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,18,24.65753,0.245455492
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,4,5.479452,600802.6276
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,18,24.65753,1.614078645
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,17,23.28767,0.080033442
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,1,3.571429,11351083.5
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,3,10.71429,802383.3299
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,8,28.57143,11003.8156
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,14,50,88.12454387
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,2,7.142857,261603.6438
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30604803.47
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16077468.48
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32662889.06
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105978954
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1933004
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30604803.47
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16077468.48
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32662889.06
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105978954
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1933004
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,15,22.38806,9.438293066
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,17,25.37313,0.667134404
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,18,26.86567,0.499545041
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,6,8.955224,262694.0757
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,11,16.41791,32.26608256
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,11,17.1875,515.294969
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,13,20.3125,36.42136583
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,7,10.9375,29909.19228
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,15,23.4375,32.41856556
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,18,28.125,0.029395445
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30602224.59
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16074475.7
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32660399.66
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105976854
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1930104
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,9,19.14894,3807.432365
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,16,34.04255,1.813132975
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,13,27.65957,74.13453705
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,2,4.255319,14342380.49
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,7,14.89362,1759.388712
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,2,5.405405,4175329.513
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,15,40.54054,4.928147564
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,10,27.02703,1488.986581
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,6,16.21622,262688.3745
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,4,10.81081,35330.94068
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30601133.52
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16071383.17
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32658109.41
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105976054
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1929004
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,7,11.11111,28132.51064
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,19,30.15873,0.090251526
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,12,19.04762,201.5050476
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,9,14.28571,13078.37299
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,16,25.39683,0.216900746
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30600439.21
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16069487.75
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32656914.49
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105975154
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1927404
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,6,12.5,76470.60522
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,6,12.5,39926.99644
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,17,35.41667,1.357659952
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,6,12.5,262684.6564
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,13,27.08333,4.353629512
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30599844.08
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16068889.2
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32655221.7
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105974554
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1926104
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30599844.08
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16068889.2
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32655221.7
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105974554
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1926104
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30599844.08
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16068889.2
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32655221.7
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105974554
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1926104
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30599844.08
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16068889.2
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32655221.7
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105974554
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1926104
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,16,19.75309,3.471580049
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,17,20.98765,0.666778369
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,19,23.45679,0.183728649
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,10,12.34568,4811.191908
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,19,23.45679,0.010780923
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,19,27.53623,0.172829148
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,11,15.94203,268.9792211
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,15,21.73913,10.03078548
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,14,20.28986,88.11888948
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,10,14.49275,87.31332652
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30596372.51
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16066095.94
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32651836.11
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105972154
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1923204
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30596372.51
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16066095.94
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32651836.11
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105972154
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1923204
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,0.00815623,55.05071,30596372.51
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,0.00241236,16.28229,16066095.94
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,0.00424726,28.667,32651836.11
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,0,0,105972154
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,0,0,1923204
02-09-2020,Assam,30866744,266936,1.029834867,45.50566428,15.9754566,4,9.52381,564974.1609
02-09-2020,Delhi,16130100,522733,1.029971324,46.26051923,8.59445833,12,28.57143,98.94455247
02-09-2020,Jharkhand,32809212,141489,1.029762031,45.96894458,16.8880236,4,9.52381,600577.3452
02-09-2020,Maharashtra,105991154,4935595,1.030088571,43.14478801,57.5291825,10,23.80952,4811.082948
02-09-2020,Nagaland,1941204,28826,1.02685076,43.36363006,1.01287901,12,28.57143,11.80920072
